테마명,테마코드,종목명,종목코드,종목정보,종목링크
해운,36,대한해운 ,005880,"철광석, 석탄, 천연가스, 원유 등의 에너지 및 자원을 전문적으로 수송하는 대표적인 벌크선사로 LNG선, 탱커선, 컨테이너선 등의 해운업 영위업체. 포스코, 한국가스공사, 한국전력 등이 주요 거래처."
해운,36,KSS해운 ,044450,"LPG, 석유화학제품 원료 등을 전문으로 운반하는 해운업체. 케미칼화물(MEG, BZ, CUMENE 등) 및 가스화물(LPG,  NH₃, VCM 등) 등 석유화학의 특수화물 선박운송사업을 주력 사업으로 영위. 특히, LPG와 암모니아 가스를 운송하는 대형 가스운반선 부문에서는 아시아 굴지의 선단을 보유. "
LPG(액화석유가스),177,,,"LPG(액화석유가스)란 프로탄 및 부탄 등을 주성분으로 가스를 상온에서 가압하여 액화한 것으로 소형의 가벼운 압력용기(봄베)에 충전해서 가정용, 공업용, 자동차용 등의 연료로 이용되는 가스임. 현재 정부의 인가를 받은 수입업체로는 SK가스와 E1이 있으며, LPG시장은 거대 규모의 저장시설과 판매망 구축 등 초기투자비가 많이 소요되므로 진입장벽이 높은 편임. 관련주로는 LPG 수입, 저장, 판매업을 영위하는 업체들임."
LPG(액화석유가스),177,흥구석유 *,024060,"석유류 도소매 판매업체. 석유류 제품인 휘발유, 등유, 경유, 방카-C, LPG(액화석유가스) 등을 GS칼텍스로부터 매입하여 대구, 경북 지역에 판매/공급중. 석유류(고급휘발유, 휘발류, 초저유황경유, 경유, 등유, 중유, 윤활유), 가스류(프로판, 혼합용 프로판, 부탄, 부탄(가정용)) 등을 판매."
LPG(액화석유가스),177,중앙에너비스 *,000440,"SK에너지와 대리점 계약을 맺고 휘발유, 경유, 등유 등의 일반유와 LPG 등의 석유류를 판매하는 업체. 서울, 경기, 인천지역의 직영 사업장을 판매망으로 하는 도/소매업 및 국도변 스마트휴게소 운영."
LPG(액화석유가스),177,E1 ,017940,"LPG 수입 및 무역 전문업체. 대부분 사우디아라비아와 아랍에미리트 등 중동 주요 산유국으로부터 장기도입계약을 체결하여 LPG를 도입, 이를 국내 정유사, 충전소, 산업체 및 도시가스사 등에 공급중."
LPG(액화석유가스),177,SK가스 ,018670,"SK그룹 계열의 액화석유가스(LPG)의 수입, 저장, 판매업체. 사우디아라비아, 쿠웨이트, 아랍에미리트 등 중동지역으로부터 장기공급계약을 통한 수입 및 SPOT거래처로부터 수입하여 정유사, 석유화학업체, 산업체, LPG충전소 등에 공급중."
LPG(액화석유가스),177,극동유화 ,014530,"특수 윤활유(산업용윤활유, 유동파라핀 등) 생산, 판매업체로 LPG 충전, 판매사업도 영위."
LPG(액화석유가스),177,GS ,078930,가스 충전소 등을 운영하고 있는 GS칼텍스㈜를 손자회사로 보유.
LPG(액화석유가스),177,S-Oil ,010950,"LPG 수입하여 S-Oil 가스충전소에 공급하고 있으며, 이를 국내 정유사, 충전소, 산업체 등에 공급증."
LPG(액화석유가스),177,SK이노베이션 ,096770,"SK그룹 계열의 종합에너지기업. 100% 자회사인 SK에너지를 통해 가스충전소를 운영하고 있으며, 국내 정유사, 충전소, 산업체 등에 LPG를 공급중."
줄기세포,66,,,"줄기세포는 신체를 구성하는 모든 세포나 조직으로 분화 가능한 미분화 세포를 뜻함. 줄기세포는 다양한 세포 손상 질환 치료와 희귀병, 난치성 질환 치료제 개발에 활용될 수 있어 의학적으로 무한한 가능성을 지니고 있음.  다만, 줄기세포 연구는 초기 단계에 있기 때문에 관련한 종목들의 시세는 구체적인 실적보다는 전망이나 기대감으로 움직이는 경향이 높음."
줄기세포,66,부광약품 ,003000,"의약품 및 의약외품을 제조 판매하는 제약 전문업체. 지분을 보유하고 있는 관계회사 안트로젠이 줄기세포 분화기술을 보유. 안트로젠은 줄기세포 치료제 개발 및 생산을 주요 사업으로 영위하는 바이오 업체로, 12년1월 전세계에서 최초로 지방유래 줄기세포인 큐피스템의 제품허가를 식약처로부터 획득함."
줄기세포,66,에이치엘비생명과학 *,067630,"16년11월 Iterion Therapeutics(舊Betacat Pharmaceuticals, USA)로부터 암줄기세포에서 WNT/Beta-Catenin 신호전달 경로를 차단하는  항암제 'Tegatrabetan (BC-2059, ""Tegavivint"")'의 국내전용실시권(Sublicense) 계약을 체결. 자회사 에이치엘비셀(주)(구,라이프리버)가 식약처로부터 다기능성 간 줄기세포 치료제인 '헤파스템(HepaStem)' 국내 임상 2b상 진행중."
줄기세포,66,에이치엘비 *,028300,"LSK Biopartners, Inc.(USA)(엘에스케이바이오파트너스)가 미국의 Betacat제약으로부터 암줄기세포에서 Wnt/beta-Catenin 신호전달 경로를 차단하는 항암제인 'Tegatrabetan(BC-2059)'의 한국 권리를 획득. 2019년 11월 27일 LSK Biopartners가 Inc. HLB USA, Inc.에 흡수합병됐으며, 이후 HLB USA,Inc는 Elevar Therapeutics,Inc로 법인명 변경."
줄기세포,66,차바이오텍 *,085660,"제대혈은행(아이코드) 시장점유율 2위(2019년 기준) 업체. 각종 난치병 및 퇴행성 질환 치료제 개발 및 줄기세포 관련 핵심기술(세포동결기술, 대량배양기술 등)을 보유 중이며, 바이오인슈어런스 사업(통합 줄기세포은행)도 영위중."
줄기세포,66,코아스템 *,166480,"줄기세포치료제의 개발 및 제조를 전문으로 하는 바이오 제약업체. 줄기세포기술을 기반으로 희귀/난치성질환에 대한 새로운 줄기세포 치료제를 개발, 생산 및 판매하는 사업 영위. 전세계에서 5번째로 줄기세포치료제의 상용화에 성공. 신경계질환 영역에서 뉴로나타-알주는 세계 최초 루게릭병 줄기세포치료제로 국내 식약처의 시판허가를 받고 판매중 이며, 뉴로나타-알주의 해외진출을 위해 미국 FDA의 희귀의약품지정 등의 다양한 활동들을 활발하게 진행중."
줄기세포,66,파미셀 ,005690,"성체줄기세포치료제 개발/제조/판매, 성체줄기세포 보관, 줄기세포배양액함유 화장품 제조 및 판매사업 등을 영위. 세계 최초의 급성심근경색증 줄기세포치료제(하티셀그램-에이엠아이) 개발."
줄기세포,66,마크로젠 *,038290,서울의대 유전자이식연구소를 모태로 설립된 생명공학기업으로 줄기세포분화 네트워크 데이터 마이닝 시스템을 연구. 서울대학교 의과대학 유전체의학연구소와 함께 '만능줄기세포의 생성 비밀' 외 3편의 연구논문을 네이처에 게재. 유도만능줄기세포의 기술개발 및 판매.
줄기세포,66,네이처셀 *,007390,"줄기세포치료제 판매사업(판매권), 줄기세포해외임상, 줄기세포 배양배지사업, 줄기세포배양액 화장품사업, 뇨줄기세포사업, NK면역세포사업, 피세포사업 등 줄기세포사업을 영위."
줄기세포,66,녹십자랩셀 *,144510,18년9월 난치성 염증질환 치료용 고활성 중간엽 줄기세포치료제 제작 플랫폼 기술 개발 및 중간엽 줄기세포치료제 제작 원천 기술 확보.
줄기세포,66,테고사이언스 *,191420,"상처치료, 피부재생의료 및 동물대체시험 등 바이오사업을 영위하는 업체. 자기유래 줄기세포치료제인 홀로덤®과 동종유래 줄기세포치료제인 칼로덤®, 3차원배양피부모델인 네오덤®을 등을 개발하여 판매."
줄기세포,66,바이온 *,032980,바이오의료 사업을 영위. 줄기세포 치료제 및 화장품을 주요 제품으로 판매중. 줄기세포치료제 개발업체인 (주)미래셀바이오의 지분 보유.
줄기세포,66,제일약품 ,271980,인간배아 줄기세포를 이용한 파킨슨병의 세포치료제를 개발해 기술이전한 바 있음.
줄기세포,66,바이오솔루션 *,086820,"줄기세포 응용기술 및 조직공학 기술을 바탕으로 첨단바이오의약품과 대체 독성 및 효능 평가용 인체조직모델 제품의 연구·개발 및 제조·판매하는 바이오 기업. 주요 제품으로는 중증 화상치료를 위한 분무형 자가 피부각질세포치료제인 케라힐, 케라힐-알로 등이 있으며, 인체줄기세포 배양액 STeM水(스템수)는 주름개선, 미백, 피부 탄력회복의 기능을 가진 화장품 원료로 판매 중."
줄기세포,66,녹십자셀 *,031390,"항암면역세포치료제사업, 제대혈은행사업, CMO 사업을 영위."
줄기세포,66,메디포스트 *,078160,"업계 상위의 제대혈 은행업체. 제대혈 보관, 건강기능식품 판매, 줄기세포치료제 개발 및 판매 사업 등을 영위. 동사가 보유하고 있는 주력 R&D파이프라인인 연골 재생 동종줄기세포치료제 ""카티스템""은 인공관절수술을 대체하는 획기적인 치료법으로 평가."
줄기세포,66,조아제약 *,034940,"2002년 조아생명공학연구소에서 체세포 복제돼지를 생산하였으며, 형질전환복제돼지를 이용한 EPO와 인간성장호르몬(hGH), hG-CSF 연구중."
줄기세포,66,강스템바이오텍 *,217730,"동종 제대혈유래 줄기세포치료제(의약품) 연구, 개발 업체. 자체 개발한 다분화능을 가진 줄기세포를 인간 제대혈로부터 고순도(high-purity)로 분리하고, 대량배양(massive culture)하는 기술을 기반으로 동종 제대혈유래 줄기세포치료제(의약품) 연구개발을 주요 사업으로 영위."
줄기세포,66,우리들휴브레인 ,118000,"줄기세포의 유전자 조작 및 생산기술 개발을 통한 디스크 손상, 척추압박골절 등의 난치성 척추질환 치료제를 개발중. 13년, 14년 줄기세포의 골분화 유도용 조성물 및 이를 이용한 골분화 증가 방법 관련 특허 취득."
줄기세포,66,프로스테믹스 *,203690,기업인수목적회사(SPAC) 케이비제3호스팩이 줄기세포 배양액 화장품 판매 및 줄기세포 치료제 연구개발업체 프로스테믹스를 흡수합병함에 따라 변경상장된 업체. 줄기세포 배양액 화장품 AAPE SERIES 등을 판매.
줄기세포,66,안트로젠 *,065660,줄기세포 기반 의약품을 연구개발하고 생산/판매하는 바이오 업체. 크론병으로 인한 누공 질환에 대한 세계 최초의 지방유래 줄기세포치료제인 큐피스템의 의약품 시판 승인을 획득하여 제품화에 성공.
줄기세포,66,에스씨엠생명과학 *,298060,"성체줄기세포치료제(중간엽줄기세포), 유도만능줄기세포 등 고순도/고효능 줄기세포치료제 연구개발 및 제조업체. 플랫폼 원천기술인 층분리배양법을 활용하여 만성 이식편대숙주질환, 급성 췌장염, 중등증-중증 아토피피부염, 급성 호흡곤란 증후군, 간경변 등의 질환들에 대한 줄기세포치료제를 개발 중."
줄기세포,66,세원셀론텍 ,091090,"세포치료제와 제대혈보관 사업을 영위. 세포치료제인 콘드론(자기유래연골세포치료제), 오스론을 생산/판매."
줄기세포,66,동구바이오제약 *,006620,"전문의약품 생산 및 판매업체. 다년간 피부과 시장 처방 1위를 지속하고 있으며, 비뇨기과 처방시장에서도 상위권을 점유. CMO(생산대행) 사업도 영위하고 있으며, 줄기세포 사업(화장품 등)도 영위. 세계 최초 줄기세포 추출키트 ""SmartX""를 출시하여 KFDA 및 FDA, CE 인증 등을 획득했으며, 줄기세포 배양액 추출 성분 화장품 ""Cell Bloom""을 런칭."
보톡스(보툴리눔톡신),397,,,"보톡스란 美 제약회사 엘러간이 제조한 근육수축 주사제 제품의 명칭으로, 통상 주름 개선용 주사제로 알려짐. 혐기성 세균인 클로스트리듐 보툴리눔(Clostridium botulinum)에서 추출한 신경 독소 물질 보툴리눔톡신(Botulinum toxin)을 의료에 사용할 수 있도록 정제한 것으로 신경 전달을 차단하여 근육의 과도한 수축을 완화시키는 효과가 있어 현재 얼굴 떨림, 눈꺼풀 경련, 근강직 등의 치료뿐만 아니라 주름 치료, 사각턱 교정술 등 미용적 목적으로 널리 사용되고 있음."
보톡스(보툴리눔톡신),397,한국비엔씨 *,256840,식약처로부터 자체 개발한 보톡스(보툴리눔톡신) 비에녹스주 20년1월 수출허가 획득. 비에녹스주는 현재 국내 임상 1상/2상이 진행중인 제품임.
보톡스(보툴리눔톡신),397,메디톡스 *,086900,"보톡스로 널리 알려진 보툴리눔 독소 원천기술을 갖고 있는 전문의약품 업체. 주요 사업으로 클로스트리디움 보툴리눔 A형독소 및 보툴리눔 독소를 이용한 바이오 의약품의 연구/개발 및 제조/판매 영위. 주요 제품으로 보툴리눔 독소 제제 기반 제품인 '메디톡신(해외브랜드명 Neuronox, Siax 등)'과 필러 제품인 '뉴라미스' 등. 한편, 20년6월 식약처로부터 메디톡신 3개 제품(메디톡신주·메디톡신주50단위·메디톡신주150단위)에 대한 국내 품목허가 취소 처분을 받음."
보톡스(보툴리눔톡신),397,제테마 *,216080,"피부과용 레이저 의료기기, 보툴리눔 톡신, 필러 등을 개발/제조하는 바이오 벤처업체. 보툴리눔 독소(botulinum toxin)를 활용한 바이오 의약품(biopharmaceuticals) 등을 연구개발 및 제조하고 있음."
보톡스(보툴리눔톡신),397,알에프텍 *,061040,20년6월 자회사 알에프바이오(20년4월 물적분할)가 세계 최초로 벌꿀에서 보툴리눔균 분리 동정(분리 후 식별) 성공 및 국가관리 번호 부여받음.
보톡스(보툴리눔톡신),397,휴온스 *,243070,"기존 휴온스에서 의약품 제조사업이 인적 분할됨에 따라 재상장된 업체. 의약품 제조 및 판매 사업을 영위. 지주회사인 휴온스글로벌이 16년10월 식품의약품안전처로부터 보툴리눔 톡신 제품 '휴톡스'의 수출용 허가를 받았으며, 16년11월 휴온스글로벌로부터 휴톡스의 글로벌 판권을 확보하여 판매 중."
보톡스(보툴리눔톡신),397,휴온스글로벌 *,084110,"기존 휴온스가 의약품 제조사업을 인적 분할함에 따라 변경상장된 업체. 의약품 제조사업을 제외한 브랜드/투자 등 지주사업과 보툴리눔 톡신 사업 영위. 16년10월 식품의약품안전처로부터 보툴리눔 톡신 제품 '휴톡스'의 수출용 허가를 받았으며, 국내에서 임상 3상을 종료. 19년4월 리즈톡스주100단위(클로스트리디움보툴리눔독소A형)(수출명:휴톡스주100단위)의 내수용 허가를 식약처로부터 승인."
보톡스(보툴리눔톡신),397,디에스케이 *,109740,보툴리눔 독소 단백질 치료제 제조 및 판매업을 영위하는 (주)프로톡스를 주요종속회사로 보유.
보톡스(보툴리눔톡신),397,파마리서치프로덕트 *,214450,"재생바이오 전문업체. 자가재생 촉진제인 PDRN/PN 제조 기술을 확보하고, 해당 소재를 기반으로 한 의약품, 의료기기 및 화장품 등 재생제품을 생산, 판매. 클로스트리디움 보툴리눔 A형 독소 및 보툴리눔 독소를 이용한 바이오 의약품을 제조하는 (주) 파마리서치바이오(前바이오씨앤디)를 종속회사로 보유."
보톡스(보툴리눔톡신),397,대웅제약 ,069620,의약품 생산 및 판매사업을 영위하는 제약업체. 18년5월 美 FDA로부터 보툴리눔 톡신 제제인 '나보타'의 제조시설에 대한 승인 획득. 美 파트너사인 에볼루스를 통해 美 시장에 진출.
보톡스(보툴리눔톡신),397,휴젤 *,145020,"바이오의약품 전문 업체. 클로스트리디움 보툴리눔(Clostridium botulinum)이라는 미생물(Micro-organism)을 기반으로 A형 보툴리눔 톡신(botulinum toxin type A)을 활용한 바이오의약품을 연구개발, 제조. 주요 상표로는 보툴렉스, 더채움, 웰라쥬 등임."
