,Share Code,Share Name,Market Code,Market Name,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,  당기순이익(지배),  당기순이익(비지배),자산총계,부채총계,자본총계,  자본총계(지배),  자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
2018/12,115390,락앤락 ,173,포장재,4343,365,365,375,304,304,0,7394,788,6605,6604,,275,510,-331,-146,310,200,291,8.41,7.01,4.68,4.16,11.93,2512.63,554,37.39,12188,1.70,80,0.39,14.26,54186600
2019/12,115390,락앤락 ,173,포장재,4860,243,243,284,164,164,0,7999,1159,6840,6839,,275,406,20,-412,165,241,449,5.00,3.37,2.44,2.13,16.95,2549.78,302,47.33,12620,1.13,0,0.00,0.00,54186600
2015/12,171010,램테크놀러지 *,202,반도체와반도체장비,264,-9,-9,-19,-21,-21,,567,365,202,202,,57,14,-21,-3,21,-7,335,-3.28,-7.78,-9.77,-3.59,180.70,248.57,-181,N/A,1776,1.52,0,0.00,0.00,11382966
2016/12,171010,램테크놀러지 *,202,반도체와반도체장비,249,-22,-22,-31,-33,-33,,495,324,171,171,,57,33,5,-33,7,27,304,-8.77,-13.08,-17.46,-6.13,189.81,197.31,-286,N/A,1499,2.77,0,0.00,0.00,11382966
2017/12,171010,램테크놀러지 *,202,반도체와반도체장비,244,12,12,8,9,9,,484,307,176,176,,57,19,-1,-19,5,14,283,4.90,3.79,5.33,1.89,174.10,213.71,81,50.81,1550,2.66,0,0.00,0.00,11382966
2018/12,171010,램테크놀러지 *,202,반도체와반도체장비,326,21,21,10,15,15,,481,292,189,189,,57,24,-12,-8,9,15,272,6.52,4.60,8.20,3.11,154.46,235.18,131,23.60,1650,1.88,0,0.00,0.00,11461279
2019/12,171010,램테크놀러지 *,202,반도체와반도체장비,434,45,45,36,32,32,,670,314,356,356,,66,43,-17,151,11,32,269,10.35,7.31,11.64,5.51,88.26,440.35,273,28.06,2683,2.86,0,0.00,0.00,11571530
2015/12,084650,랩지노믹스 *,218,생명과학도구및서비스,236,10,10,12,16,16,,317,95,222,222,,21,24,-50,-13,9,15,26,4.38,6.89,7.50,5.18,43.06,1025.69,192,74.70,2613,5.48,0,0.00,0.00,8533599
2016/12,084650,랩지노믹스 *,218,생명과학도구및서비스,241,2,2,1,7,7,,432,182,250,250,,43,25,-53,111,4,22,122,0.92,3.01,3.07,1.93,72.58,506.97,85,122.66,2943,3.53,0,0.00,0.00,8533599
2017/12,084650,랩지노믹스 *,218,생명과학도구및서비스,248,-14,-14,-43,-34,-34,,399,175,223,223,,43,-11,-84,2,15,-26,115,-5.73,-13.85,-14.50,-8.27,78.40,440.11,-402,N/A,2598,4.00,0,0.00,0.00,8628439
2018/12,084650,랩지노믹스 *,218,생명과학도구및서비스,275,-21,-21,-34,-40,-40,,471,170,301,301,,51,6,-106,99,12,-6,96,-7.56,-14.43,-15.15,-9.14,56.45,506.77,-420,N/A,2974,2.10,0,0.00,0.00,9103295
2019/12,084650,랩지노믹스 *,218,생명과학도구및서비스,332,11,11,11,10,10,,495,191,304,304,,52,32,-1,-15,6,26,114,3.26,2.90,3.18,1.99,62.66,513.89,94,55.01,2958,1.74,0,0.00,,10410482
2015/12,217500,러셀 *,202,반도체와반도체장비,137,6,6,8,7,7,,131,28,103,103,,10,-7,-2,0,1,-8,23,4.08,5.07,6.72,5.30,27.53,1204.49,23,,334,,16,0.81,53.67,30812000
2016/12,217500,러셀 *,202,반도체와반도체장비,211,30,30,31,27,27,,162,36,126,126,,10,28,-4,-7,2,26,20,14.25,12.83,23.71,18.48,28.89,1432.45,88,,408,,19,0.98,16.49,30812000
2017/12,217500,러셀 *,202,반도체와반도체장비,361,80,80,75,62,62,,285,95,189,189,,10,-3,-3,51,0,-3,69,22.13,17.25,39.52,27.88,50.27,2069.76,202,,615,,0,0.00,0.00,30812000
2018/12,217500,러셀 *,202,반도체와반도체장비,313,57,57,6,0,0,,422,94,328,328,,32,20,-2,83,1,19,44,18.20,0.13,0.16,0.12,28.60,1004.99,1,1162.87,1255,1.24,20,1.29,1262.70,31812000
2019/12,217500,러셀 *,202,반도체와반도체장비,410,49,49,51,42,42,,453,50,402,402,,32,-6,-77,-7,57,-62,1,12.03,10.26,11.52,9.62,12.54,1201.45,132,14.85,1387,1.42,25,1.27,17.23,31812000
2014/12,033600,럭슬 *,36,자동차부품,628,6,6,-6,-20,-19,0,734,432,302,273,29,58,-7,9,4,13,-20,277,1.02,-3.11,-7.00,-2.70,142.87,586.74,-168,N/A,2783,0.42,0,0.00,0.00,11500000
2015/12,033600,럭슬 *,36,자동차부품,482,-38,-38,-46,-31,-31,,606,343,263,263,,58,0,27,-18,6,-6,258,-7.97,-6.34,-11.05,-4.67,130.74,522.97,-266,N/A,2676,0.66,0,0.00,0.00,11500000
2016/12,033600,럭슬 *,36,자동차부품,388,-51,-51,-135,-122,-122,,549,337,212,212,,58,-33,-1,32,11,-45,263,-13.11,-31.39,-51.29,-21.07,159.16,284.99,-1058,N/A,1842,0.99,0,0.00,0.00,11500000
2017/12,033600,럭슬 *,36,자동차부품,255,-50,-50,-74,-102,-102,,546,378,168,168,,58,-28,15,0,2,-30,263,-19.70,-40.00,-53.67,-18.61,225.32,103.86,-886,N/A,1460,2.00,0,0.00,0.00,11500000
2018/12,033600,럭슬 *,36,자동차부품,199,-55,-55,-97,-97,-97,,661,519,143,143,,72,-278,75,207,6,-284,372,-27.43,-48.90,-62.70,-16.13,363.11,97.43,-773,N/A,988,1.79,0,0.00,0.00,14454690
2015/12,141080,레고켐바이오 *,218,생명과학도구및서비스,18,-80,-80,-84,-82,-82,,684,253,432,432,,45,-88,92,2,4,-91,116,-450.04,-460.58,,,58.51,849.46,-534,N/A,2387,5.23,0,0.00,0.00,18089282
2016/12,141080,레고켐바이오 *,218,생명과학도구및서비스,167,-102,-102,-154,-147,-147,,896,295,601,601,,50,-130,-202,337,42,-173,140,-61.08,-88.41,-28.53,-18.64,49.10,1102.87,-780,N/A,3021,5.87,0,0.00,0.00,19882414
2017/12,141080,레고켐바이오 *,218,생명과학도구및서비스,221,-98,-98,-135,-129,-129,,822,328,495,482,13,50,-82,119,20,22,-104,152,-44.62,-58.64,-23.89,-15.06,66.26,859.50,-650,N/A,2421,8.32,0,0.00,0.00,19909174
2018/12,141080,레고켐바이오 *,218,생명과학도구및서비스,252,-160,-160,-264,-261,-258,-3,1217,164,1053,1017,,60,-128,-506,649,38,-165,0,-63.30,-103.30,-34.39,-25.57,15.57,1569.96,-1206,N/A,4237,6.70,0,0.00,0.00,21179764
2019/12,141080,레고켐바이오 *,218,생명과학도구및서비스,575,84,84,131,125,136,-11,1415,256,1159,1137,,60,241,300,26,34,207,22,14.64,21.70,12.61,9.48,22.06,1771.63,566,46.70,4736,5.58,0,0.00,,21443878
2015/12,060300,레드로버 *,204,방송과엔터테인먼트,386,-26,-26,-89,-89,-89,,1182,176,1006,1006,,170,-24,-305,317,1,-25,164,-6.65,-23.20,,,17.44,544.63,-828,N/A,8329,2.92,0,0.00,0.00,12079723
2016/12,060300,레드로버 *,204,방송과엔터테인먼트,419,19,19,7,7,7,,1650,203,1448,1448,,213,-134,-309,445,21,-155,179,4.44,1.69,0.58,0.50,13.99,622.21,55,309.69,10186,1.68,0,0.00,0.00,14212333
2017/12,060300,레드로버 *,204,방송과엔터테인먼트,357,-40,-40,-106,-106,-106,,1633,196,1437,1437,,222,-222,135,105,0,-222,192,-11.21,-29.75,-7.35,-6.46,13.65,592.12,-728,N/A,9738,1.32,0,0.00,0.00,14824669
2018/12,060300,레드로버 *,204,방송과엔터테인먼트,123,-240,-240,-459,-459,-459,,1139,125,1014,1014,,238,-32,3,-7,0,-32,113,-195.72,-374.03,-37.47,-33.13,12.36,382.54,-3064,N/A,6383,0.84,0,0.00,0.00,15879232
2019/12,060300,레드로버 *,204,방송과엔터테인먼트,121,-413,-413,-979,-979,-979,,280,223,58,58,,278,-47,-14,41,1,-48,84,-342.09,-810.52,-182.83,-138.03,384.37,-45.53,-6117,N/A,312,5.86,0,0.00,0.00,18545899
2015/12,038390,레드캡투어 *,220,도로와철도운송,2058,230,230,183,138,138,,3786,2472,1315,1315,,43,1178,-1650,555,1692,-514,2070,11.20,6.72,10.72,3.96,187.96,3155.34,1611,14.47,15913,1.46,600,2.58,35.84,8589480
2016/12,038390,레드캡투어 *,220,도로와철도운송,2340,206,206,147,114,114,,4188,2830,1358,1358,,43,-255,3,180,4,-259,2319,8.81,4.87,8.53,2.86,208.47,3301.63,1327,13.71,16647,1.09,600,3.30,42.91,8589480
2017/12,038390,레드캡투어 *,220,도로와철도운송,2604,196,196,112,86,86,,4485,3088,1397,1397,,43,30,-9,113,8,22,2484,7.53,3.28,6.21,1.97,220.99,3400.65,996,15.56,17168,0.90,600,3.87,57.07,8589480
2018/12,038390,레드캡투어 *,220,도로와철도운송,2549,255,255,182,141,141,,3893,2405,1488,1488,,43,687,-41,-718,4,683,1817,9.99,5.52,9.76,3.36,161.60,3578.95,1639,9.24,18066,0.84,800,5.28,46.82,8589480
2019/12,038390,레드캡투어 *,220,도로와철도운송,2588,350,350,288,222,222,,4167,2527,1639,1639,,43,166,-61,-39,3,163,1924,13.51,8.59,14.22,5.52,154.16,3930.73,2589,6.05,19899,0.79,800,5.11,29.64,8589480
2015/12,294140,레몬 *,140,화학,17,-61,-61,-65,-65,-65,,154,114,39,39,,207,-51,0,52,0,-51,104,-352.25,-375.06,-90.28,-40.68,291.52,-81.06,-340,,206,0.00,0,,0.00,19000000
2016/12,294140,레몬 *,140,화학,19,-51,-51,-112,-112,-112,,86,158,-73,-73,,207,-31,0,32,0,-31,139,-267.59,-581.99,670.82,-93.41,-218.19,-135.02,-588,,-382,0.00,0,,0.00,19000000
2017/12,294140,레몬 *,140,화학,403,67,67,65,87,87,,162,147,14,14,,207,48,-3,-34,2,46,110,16.50,21.52,-298.15,70.19,1031.28,-93.10,457,,75,0.00,0,,0.00,19000000
2018/12,294140,레몬 *,140,화학,314,-3,-3,0,-24,-24,,362,101,260,260,,152,24,-160,190,157,-134,30,-1.02,-7.56,-17.31,-9.08,38.95,71.26,-90,,856,0.00,0,,0.00,30400000
2019/12,294140,레몬 *,140,화학,497,-79,-79,-99,-93,-93,,984,795,189,189,,152,-110,-115,260,86,-196,283,-15.83,-18.67,-41.23,-13.78,419.46,24.64,-305,,623,0.00,,,,30400000
2015/12,228670,레이 *,211,건강관리장비와용품,205,-2,-2,-2,2,2,,161,124,37,37,,24,-14,-15,36,3,-17,69,-0.82,1.01,,,333.74,52.22,47,,766,0.00,0,,0.00,4854580
2016/12,228670,레이 *,211,건강관리장비와용품,265,13,13,16,17,17,,243,109,134,134,,27,6,-27,63,10,-4,46,5.00,6.46,20.00,8.46,81.54,401.80,341,,2511,0.00,0,,0.00,5340038
2017/12,228670,레이 *,211,건강관리장비와용품,329,19,19,10,12,12,,258,111,147,147,,27,11,-31,10,8,3,49,5.91,3.50,8.21,4.60,75.67,448.86,216,,2751,0.00,0,,0.00,5340038
2018/12,228670,레이 *,211,건강관리장비와용품,515,60,60,62,53,53,,413,150,263,263,,28,43,-21,60,5,38,34,11.74,10.19,25.64,15.66,57.08,835.52,960,,4673,0.00,0,,0.00,5623267
2019/12,228670,레이 *,211,건강관리장비와용품,731,129,129,133,116,116,,767,191,575,575,,33,60,-234,172,13,47,48,17.59,15.81,27.57,19.60,33.24,1604.73,1908,22.48,8647,4.96,,,0.00,6653267
2015/12,228850,레이언스 *,211,건강관리장비와용품,866,197,197,179,145,145,,941,341,600,600,,63,93,-68,20,42,51,197,22.80,16.72,27.29,16.66,56.75,853.84,1150,,4767,0.00,0,,0.00,12591014
2016/12,228850,레이언스 *,211,건강관리장비와용품,985,180,180,179,147,147,-1,1904,243,1660,1654,6,83,84,-950,800,70,14,78,18.26,14.90,13.08,10.31,14.64,1949.63,947,18.10,10150,1.69,300,1.75,11.57,16591014
2017/12,228850,레이언스 *,211,건강관리장비와용품,1065,173,173,149,144,146,-2,1964,195,1770,1766,3,83,206,-29,-57,49,158,58,16.24,13.52,8.55,7.44,11.00,2116.83,881,20.99,10913,1.70,100,0.54,11.07,16591014
2018/12,228850,레이언스 *,211,건강관리장비와용품,1164,212,212,219,156,157,-2,2011,188,1823,1819,,83,147,51,-143,26,121,16,18.23,13.37,8.77,7.83,10.31,2283.83,948,17.25,11557,1.41,100,0.61,10.01,16591014
2019/12,228850,레이언스 *,211,건강관리장비와용품,1262,228,228,210,138,147,-9,2321,378,1943,1943,,83,95,-186,107,72,23,154,18.10,10.96,7.81,6.38,19.46,2433.49,885,14.97,12347,1.07,300,2.26,17.56,16591014
2015/12,281740,레이크머티리얼즈 *,140,화학,207,19,19,12,12,12,,453,324,130,130,,58,31,-146,119,130,-99,283,9.26,5.64,9.78,3.06,249.22,125.11,35,,370,,0,,,34605691
2016/12,281740,레이크머티리얼즈 *,140,화학,243,22,4,-44,-44,-44,,487,332,155,155,,66,52,-88,53,82,-30,278,9.10,-17.99,,,214.68,136.03,-87,,238,,0,,,64970548
2017/12,281740,레이크머티리얼즈 *,140,화학,375,71,71,54,86,86,,570,329,241,241,,66,79,-57,-13,56,23,265,18.98,22.89,43.39,16.25,136.40,267.83,132,,371,,0,0.00,0.00,64970548
2018/12,281740,레이크머티리얼즈 *,140,화학,353,36,36,21,22,22,,658,395,263,263,,66,23,-104,57,101,-78,321,10.14,6.14,8.60,3.53,149.96,301.55,33,,405,,0,0.00,0.00,64970548
2019/12,281740,레이크머티리얼즈 *,140,화학,349,26,26,16,18,18,,756,477,279,279,,66,-2,-58,72,56,-58,399,7.32,5.05,6.49,2.49,170.71,326.00,27,,430,,0,0.00,0.00,64970548
2015/12,277810,레인보우로보틱스 *,138,기계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,11000000
2016/12,277810,레인보우로보틱스 *,138,기계,32,6,6,6,6,6,0,45,8,36,36,0,1,0,-1,2,0,0,0,19.90,19.35,,,22.82,3180.79,57,,329,0.00,0,,0.00,11000000
2017/12,277810,레인보우로보틱스 *,138,기계,42,9,9,6,6,7,0,151,8,143,143,0,1,-14,-34,101,23,-37,1,21.19,15.50,,,5.59,11010.66,56,,1111,0.00,0,,0.00,12855000
2018/12,277810,레인보우로보틱스 *,138,기계,11,-33,-33,-32,-32,-32,0,124,8,117,117,0,64,4,-33,18,13,-9,0,-318.01,-308.64,-24.99,-23.56,6.53,74.74,-252,,907,0.00,0,,0.00,12855000
2019/12,277810,레인보우로보틱스 *,138,기계,17,-54,-54,-54,-55,-55,0,92,12,80,80,0,64,-39,-19,13,7,-45,0,-318.91,-324.55,-55.90,-50.76,14.70,-11.89,-428,,623,0.00,0,,0.00,12855000
2015/12,215100,로보로보 *,201,교육서비스,114,18,18,20,17,17,,127,17,110,110,,8,16,8,-4,4,12,7,15.96,15.24,,,15.28,1244.08,129,,817,,5,0.24,3.76,13487732
2016/12,215100,로보로보 *,201,교육서비스,124,17,17,18,17,17,,160,16,145,145,,10,19,-45,21,2,17,5,13.95,13.96,13.53,12.00,10.76,1347.86,125,,880,,5,0.24,4.64,16448454
2017/12,215100,로보로보 *,201,교육서비스,144,18,18,-10,-11,-11,,245,27,217,217,,16,-11,6,-1,1,-11,12,12.21,-7.76,-6.15,-5.50,12.59,1222.11,-68,N/A,1322,2.35,23,0.74,-33.95,16448454
2018/12,215100,로보로보 *,201,교육서비스,173,27,27,28,26,26,,267,15,252,252,,18,29,-41,4,6,23,0,15.79,14.75,10.89,9.99,5.80,1315.77,148,12.96,1416,1.36,29,1.51,20.20,17798454
2019/12,215100,로보로보 *,201,교육서비스,138,1,1,11,11,11,0,272,26,246,246,,18,7,-5,-10,2,4,8,0.84,7.88,4.38,4.04,10.45,1348.04,61,74.35,1419,3.21,13,0.29,20.67,17798454
2015/12,090360,로보스타 *,138,기계,1306,103,100,102,93,96,-2,1033,648,385,384,2,39,52,-101,65,95,-43,203,7.92,7.16,28.37,10.27,168.10,882.59,1229,9.36,4921,2.34,70,0.61,5.70,7800000
2016/12,090360,로보스타 *,138,기계,1517,68,68,69,68,67,0,1340,901,439,438,1,39,61,-27,-24,22,39,183,4.45,4.47,16.41,5.72,205.32,1021.59,864,20.60,5612,3.17,50,0.28,5.79,7800000
2017/12,090360,로보스타 *,138,기계,2065,105,105,83,75,76,-1,1302,800,503,503,0,39,54,-26,-29,12,42,150,5.07,3.62,16.14,5.66,159.12,1192.87,973,18.85,6445,2.85,50,0.27,5.14,7800000
2018/12,090360,로보스타 *,138,기계,1932,22,22,28,-12,-11,-1,1715,687,1028,1028,,49,-94,-1,430,10,-104,40,1.16,-0.62,-1.49,-0.79,66.89,2011.80,-131,N/A,10541,2.28,50,0.21,-42.91,9750000
2019/12,090360,로보스타 *,138,기계,1772,-69,-69,-41,-45,-45,,1666,702,964,964,,49,-143,-18,-34,13,-156,28,-3.89,-2.55,-4.53,-2.67,72.83,1880.92,-463,N/A,9889,1.76,,,0.00,9750000
2015/12,108490,로보티즈 *,201,교육서비스,136,16,16,19,16,16,,165,34,130,130,,7,0,-22,26,2,-2,15,11.72,11.65,13.79,10.29,26.48,1758.46,234,,1857,0.00,0,,0.00,7000000
2016/12,108490,로보티즈 *,201,교육서비스,149,14,14,11,9,9,,240,115,126,126,,7,14,-60,56,74,-61,71,9.38,5.77,6.70,4.23,91.20,1693.43,122,,1793,0.00,0,,0.00,7000000
2017/12,108490,로보티즈 *,201,교육서비스,179,14,14,18,18,18,,459,100,359,359,,10,-2,-25,196,64,-65,72,7.92,9.94,7.34,5.09,27.77,3681.84,236,,3782,0.00,0,,0.00,9500000
2018/12,108490,로보티즈 *,201,교육서비스,243,18,18,22,24,24,0,688,73,615,615,,56,5,-274,203,103,-98,43,7.21,9.74,,,11.85,989.68,241,71.36,5467,3.15,,,0.00,11251000
2019/12,108490,로보티즈 *,201,교육서비스,252,17,17,24,25,25,0,647,33,614,614,,56,42,-10,-69,9,33,3,6.67,9.83,4.05,3.72,5.31,1033.33,221,56.01,5567,2.23,,,0.00,11251000
2015/12,900260,로스웰 *,36,자동차부품,955,225,225,208,177,177,,1056,404,652,652,,260,-29,-3,32,3,-31,259,23.56,18.58,31.74,18.66,61.99,152.00,465,,966,0.00,0,,0.00,67448257
2016/12,900260,로스웰 *,36,자동차부품,1612,360,360,368,312,312,,2292,418,1874,1874,,1170,-182,-117,837,111,-294,169,22.34,19.36,24.71,18.65,22.28,58.95,356,6.81,1836,1.32,42,1.72,13.67,102050618
2017/12,900260,로스웰 *,36,자동차부품,1933,352,352,347,301,301,,2798,809,1989,1989,,1105,-334,-90,238,89,-424,459,18.22,15.56,15.57,11.82,40.67,81.35,295,5.81,1960,0.87,49,2.84,5.60,102050618
2018/12,900260,로스웰 *,36,자동차부품,1356,158,158,143,127,127,,2754,666,2088,2088,,1099,475,-386,-17,255,220,462,11.65,9.37,6.23,4.58,31.87,91.20,124,7.21,2066,0.43,0,0.00,0.00,102050618
2019/12,900260,로스웰 *,36,자동차부품,977,44,44,28,28,28,,3314,744,2569,2569,,1523,698,-70,416,8,690,487,4.51,2.84,1.19,0.92,28.97,68.81,23,19.77,1826,0.25,,,0.00,141781250
2015/12,067730,로지시스 *,154,IT서비스,346,5,5,7,6,6,,218,60,158,158,,47,30,-10,39,3,27,,1.45,1.75,4.41,3.13,38.10,238.63,74,76.14,1693,3.34,60,1.06,92.91,9340922
2016/12,067730,로지시스 *,154,IT서비스,359,5,5,7,6,6,,241,78,163,163,,47,2,7,-6,1,1,,1.42,1.62,3.62,2.54,47.46,246.66,62,88.00,1750,3.14,60,1.09,96.18,9340922
2017/12,067730,로지시스 *,154,IT서비스,409,6,6,9,7,7,,262,99,162,162,,47,-6,-5,-6,3,-10,0,1.54,1.63,4.08,2.64,61.21,239.76,71,51.17,1738,2.09,80,2.20,112.46,9340922
2018/12,067730,로지시스 *,154,IT서비스,400,7,7,10,7,7,,259,92,168,168,,47,42,-30,-7,4,38,0,1.81,1.85,4.49,2.85,54.63,255.96,79,35.45,1796,1.57,100,3.55,125.94,9340922
2019/12,067730,로지시스 *,154,IT서비스,334,4,4,-9,-10,-10,,242,86,157,157,,47,-22,-13,-15,2,-24,9,1.30,-2.97,-6.13,-3.96,54.82,217.84,-106,N/A,1676,2.06,60,1.74,-56.34,9340922
2015/12,071280,로체시스템즈 *,199,디스플레이장비및부품,749,35,35,21,17,17,,566,130,435,435,,41,-1,-10,30,4,-5,60,4.61,2.31,4.04,3.20,29.92,978.14,129,21.35,3305,0.84,0,0.00,0.00,13354806
2016/12,071280,로체시스템즈 *,199,디스플레이장비및부품,989,46,46,49,41,41,,886,403,484,484,,41,-4,-38,41,15,-18,90,4.61,4.10,8.83,5.59,83.21,1083.40,304,26.13,3645,2.18,31,0.39,10.04,13354806
2017/12,071280,로체시스템즈 *,199,디스플레이장비및부품,3370,21,21,38,33,33,,851,178,673,673,,76,58,-57,116,12,47,40,0.62,0.98,,,26.49,783.98,224,22.95,4423,1.16,20,0.39,9.17,15296603
2018/12,071280,로체시스템즈 *,199,디스플레이장비및부품,740,-10,-10,-18,-14,-14,,945,299,646,646,,76,-12,-84,130,131,-143,190,-1.41,-1.84,-2.06,-1.51,46.38,768.70,-89,N/A,4329,0.72,,,0.00,15296603
2019/12,071280,로체시스템즈 *,199,디스플레이장비및부품,798,43,43,39,12,12,,1200,547,654,654,,76,-28,-180,108,208,-236,306,5.34,1.50,1.84,1.12,83.62,778.95,78,68.89,4383,1.23,,,0.00,15296603
2015/12,032350,롯데관광개발 ,161,"호텔,레스토랑,레저",447,15,15,-500,-499,-500,1,2490,838,1652,1635,17,151,-2,-20,9,15,-17,17,3.44,-111.70,-36.07,-25.31,50.70,980.77,-1171,N/A,3257,2.36,0,0.00,0.00,50209620
2016/12,032350,롯데관광개발 ,161,"호텔,레스토랑,레저",504,33,33,16,15,15,0,3622,1961,1661,1645,17,227,31,-87,109,89,-58,127,6.54,3.02,0.93,0.50,118.03,624.58,31,218.25,3276,2.03,0,0.00,0.00,50209620
2017/12,032350,롯데관광개발 ,161,"호텔,레스토랑,레저",692,51,51,40,34,33,0,4018,2293,1725,1707,17,227,65,-32,299,51,14,404,7.31,4.88,1.99,0.89,132.97,652.28,67,146.77,3401,2.87,0,0.00,0.00,50209620
2018/12,032350,롯데관광개발 ,161,"호텔,레스토랑,레저",761,30,30,-1017,-1129,-1085,-44,5068,2258,2810,2836,,326,21,-2119,1765,98,-78,294,3.95,-148.37,-47.74,-24.85,80.38,757.26,-2048,N/A,4353,3.34,0,0.00,0.00,65163174
2019/12,032350,롯데관광개발 ,161,"호텔,레스토랑,레저",884,-162,-162,-116,-141,-139,-2,5661,2678,2984,3012,,346,-250,-408,689,2151,-2400,690,-18.27,-15.93,-4.76,-2.63,89.74,764.27,-204,N/A,4348,3.29,,,,69275662
,330590,롯데리츠 ,229,부동산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/06,330590,롯데리츠 ,229,부동산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06,330590,롯데리츠 ,229,부동산,20,15,15,15,15,15,,4568,256,4312,4312,,430,161,-209,48,,161,0,77.30,75.80,,,5.95,902.99,157,,5015,0.00,0,,0.00,88310824
2019/12,330590,롯데리츠 ,229,부동산,225,145,145,106,106,106,,15838,7216,8623,8623,,860,736,-11175,10606,,736,6418,64.48,47.04,1.64,1.04,83.68,902.82,84,71.30,5014,1.23,93,1.56,156.76,176621648
2020/06,330590,롯데리츠 ,229,부동산,381,239,239,155,155,155,,15846,7234,8612,8612,,860,361,-53,-233,,361,6429,62.75,40.81,1.80,0.98,84.00,901.61,88,60.96,5008,1.10,157,2.92,178.66,176621648
2015/12,000400,롯데손해보험 ,190,손해보험,27991,116,116,127,99,99,,87783,83353,4430,4430,,1343,4729,-6142,1500,76,,897,0.42,0.35,2.64,0.13,1881.51,230.76,94,31.99,3330,0.90,0,0.00,,134280000
2016/12,000400,롯데손해보험 ,190,손해보험,30270,358,358,366,291,291,,110975,105961,5014,5014,,1343,8352,-11811,1197,57,,1576,1.18,0.96,6.15,0.29,2113.35,274.24,216,11.14,3768,0.64,10,0.41,,134280000
2017/12,000400,롯데손해보험 ,190,손해보험,33179,1011,1011,1013,746,746,,128022,122549,5473,5473,,1343,1981,-3421,856,147,,2473,3.05,2.25,14.24,0.62,2239.35,308.39,556,5.22,4113,0.71,20,0.69,,134280000
2018/12,000400,롯데손해보험 ,190,손해보험,35245,1213,1213,1211,913,913,,142150,136517,5633,5633,,1343,4226,-3437,461,248,,3072,3.44,2.59,16.44,0.68,2423.35,320.37,680,3.88,4234,0.62,0,0.00,0.00,134280000
2019/12,000400,롯데손해보험 ,190,손해보험,36736,-709,-709,-720,-512,-512,,162673,153014,9658,9658,,3103,-1201,-3444,3969,218,,3370,-1.93,-1.39,-6.69,-0.34,1584.25,211.59,-300,N/A,3125,0.66,,,,310336320
2015/12,023530,롯데쇼핑 ,198,백화점과일반상점,291277,8537,8537,-798,-3455,-3831,376,406934,236055,170878,162475,8404,1575,6411,-15584,7310,10949,-4539,141277,2.93,-1.19,-2.32,-0.86,138.14,10037.45,-12164,N/A,549788,0.40,2000,0.91,-15.43,31490892
2016/12,023530,롯데쇼핑 ,198,백화점과일반상점,241143,7633,9404,3195,2469,1682,787,419159,246519,172640,163045,9595,1575,15069,-9684,-212,12070,2999,145285,3.16,1.02,1.03,0.60,142.79,10102.20,5341,39.20,551720,0.38,2000,0.96,35.14,31490892
2017/12,023530,롯데쇼핑 ,198,백화점과일반상점,179261,8010,8010,2540,-206,-1364,1158,279485,145971,133514,126586,6928,1406,15693,-12632,749,8839,6854,76778,4.47,-0.12,-0.94,-0.06,109.33,10835.63,-4437,N/A,450420,0.44,5200,2.61,-107.15,28122047
2018/12,023530,롯데쇼핑 ,198,백화점과일반상점,178208,5970,5970,-939,-4650,-5449,799,262593,138319,124274,117054,7220,1414,1733,-2866,-6926,5971,-4238,77949,3.35,-2.61,-4.47,-1.72,111.30,10297.93,-19327,N/A,414048,0.51,5200,2.46,-26.98,28288755
2019/12,023530,롯데쇼핑 ,198,백화점과일반상점,176220,4279,4279,-11574,-8401,-9096,695,339726,220709,119017,106460,12557,1414,16368,-10411,-8456,5506,10862,162135,2.43,-4.77,-8.14,-2.79,185.44,9523.91,-32153,N/A,376574,0.36,3800,2.80,-11.81,28288755
2015/12,004000,롯데정밀화학 ,140,화학,11619,26,26,1127,900,939,-39,16842,5206,11636,11636,,1290,995,841,-614,841,154,3171,0.22,7.74,7.99,5.10,44.75,809.40,3638,9.79,45684,0.78,500,1.40,13.57,25800000
2016/12,004000,롯데정밀화학 ,140,화학,11107,298,298,-504,-435,-435,,15309,4193,11117,11117,,1290,655,-459,-287,312,343,3014,2.68,-3.92,-3.83,-2.71,37.72,769.14,-1688,N/A,43646,0.70,300,0.98,-17.55,25800000
2017/12,004000,롯데정밀화학 ,140,화학,11595,1111,1111,1107,892,892,,16413,4486,11927,11927,,1290,1888,-2389,-282,629,1260,2810,9.58,7.70,7.74,5.63,37.61,832.05,3459,18.77,46828,1.39,800,1.23,22.84,25800000
2018/12,004000,롯데정밀화학 ,140,화학,13717,2107,2107,2752,2149,2149,,17000,3221,13779,13779,,1290,2732,-1777,-2204,965,1767,812,15.36,15.67,16.72,12.86,23.38,989.97,8330,4.93,54099,0.76,1700,4.14,20.15,25800000
